RouteID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
1297,4U,2548,CGN,344,TXL,351,,0,319 320
1298,4U,2548,CGN,344,VCE,1551,,0,320 319
1299,4U,2548,CGN,344,VIE,1613,,0,319 320
1300,4U,2548,CGN,344,VRN,1550,,0,319
1301,4U,2548,CGN,344,WAW,679,,0,CRJ
1302,4U,2548,CGN,344,XRY,1226,,0,319
1303,4U,2548,CGN,344,ZAD,1209,,0,319
1304,4U,2548,CGN,344,ZAG,1208,,0,CRJ 319
1305,4U,2548,CGN,344,ZRH,1678,,0,320 319
1306,4U,2548,CLY,1322,CGN,344,,0,319
1307,4U,2548,CTA,1509,CGN,344,,0,319
1308,4U,2548,CTA,1509,DUS,345,,0,CRJ
1309,4U,2548,CTA,1509,HAJ,352,,0,319
1310,4U,2548,CTA,1509,HAM,342,,0,319
1311,4U,2548,CTA,1509,STR,350,,0,319
1312,4U,2548,CTA,1509,TXL,351,,0,319
1313,4U,2548,CWL,488,DUS,345,,0,CRJ
1314,4U,2548,DBV,1200,CGN,344,,0,319
1315,4U,2548,DBV,1200,DUS,345,,0,CRJ
1316,4U,2548,DBV,1200,HAJ,352,,0,319
1317,4U,2548,DBV,1200,HAM,342,,0,319
1318,4U,2548,DBV,1200,STR,350,,0,319
1319,4U,2548,DBV,1200,TXL,351,,0,320
1320,4U,2548,DRS,338,CFU,1460,,0,319
1321,4U,2548,DRS,338,CGN,344,,0,319 CRJ
1322,4U,2548,DRS,338,DUS,345,,0,319 CRJ
1323,4U,2548,DRS,338,STR,350,,0,319 CRJ
1324,4U,2548,DTM,373,HDF,5557,,0,319
1325,4U,2548,DTM,373,MUC,346,,0,319
1326,4U,2548,DTM,373,PMI,3998,,0,319 320
1327,4U,2548,DTM,373,SAW,4317,,0,319
1328,4U,2548,DTM,373,SPU,1206,,0,319
1329,4U,2548,DUB,599,CGN,344,,0,319
1330,4U,2548,DUB,599,DUS,345,,0,CRJ
1331,4U,2548,DUS,345,AOI,4309,,0,CRJ
1332,4U,2548,DUS,345,ARN,737,,0,CRJ
1333,4U,2548,DUS,345,BCN,1218,,0,320 319
1334,4U,2548,DUS,345,BIA,1321,,0,320
1335,4U,2548,DUS,345,BIO,1216,,0,CRJ
1336,4U,2548,DUS,345,BRI,1501,,0,CRJ
1337,4U,2548,DUS,345,BSL,1423,,0,CRJ
1338,4U,2548,DUS,345,CAG,1519,,0,CRJ
1339,4U,2548,DUS,345,CTA,1509,,0,CRJ
1340,4U,2548,DUS,345,CWL,488,,0,CRJ
1341,4U,2548,DUS,345,DBV,1200,,0,CRJ
1342,4U,2548,DUS,345,DRS,338,,0,319 CRJ
1343,4U,2548,DUS,345,DUB,599,,0,CRJ
1344,4U,2548,DUS,345,GVA,1665,,0,CRJ
1345,4U,2548,DUS,345,HDF,5557,,0,CRJ
1346,4U,2548,DUS,345,HER,1452,,0,319
1347,4U,2548,DUS,345,IBZ,1225,,0,320
1348,4U,2548,DUS,345,KTW,671,,0,CRJ
1349,4U,2548,DUS,345,LEJ,348,,0,CRJ
1350,4U,2548,DUS,345,LYS,1335,,0,CRJ
1351,4U,2548,DUS,345,MAD,1229,,0,CRJ
1352,4U,2548,DUS,345,MPL,1359,,0,CRJ
1353,4U,2548,DUS,345,MXP,1524,,0,CRJ 320
1354,4U,2548,DUS,345,NQY,481,,0,CRJ
1355,4U,2548,DUS,345,NUE,347,,0,CRJ
1356,4U,2548,DUS,345,OLB,1520,,0,CRJ
1357,4U,2548,DUS,345,PMI,3998,,0,320
1358,4U,2548,DUS,345,POZ,674,,0,CRJ
1359,4U,2548,DUS,345,PRG,1587,,0,CRJ
1360,4U,2548,DUS,345,PRN,1742,,0,319
1361,4U,2548,DUS,345,SKG,1486,,0,319 320
1362,4U,2548,DUS,345,SPU,1206,,0,319
1363,4U,2548,DUS,345,SUF,1508,,0,CRJ
1364,4U,2548,DUS,345,TRN,1526,,0,CRJ
1365,4U,2548,DUS,345,VCE,1551,,0,320 319
1366,4U,2548,DUS,345,WAW,679,,0,CRJ
1367,4U,2548,DUS,345,WRO,680,,0,CRJ
1368,4U,2548,DUS,345,ZAD,1209,,0,CRJ
1369,4U,2548,EDI,535,CGN,344,,0,319
1370,4U,2548,FAO,1626,CGN,344,,0,319 320
1371,4U,2548,FAO,1626,HAM,342,,0,319
1372,4U,2548,FAO,1626,STR,350,,0,319 320
1373,4U,2548,FCO,1555,CGN,344,,0,319 320
1374,4U,2548,FCO,1555,HAJ,352,,0,319
1375,4U,2548,FCO,1555,HAM,342,,0,319
1376,4U,2548,FCO,1555,STR,350,,0,319
1377,4U,2548,FCO,1555,TXL,351,,0,319
1378,4U,2548,FDH,382,CGN,344,,0,319 CRJ
1379,4U,2548,FKB,4166,HAM,342,,0,CRJ
1380,4U,2548,FMM,3986,HAM,342,,0,CRJ
1381,4U,2548,FMM,3986,TXL,351,,0,CRJ
1382,4U,2548,FRA,340,HDF,5557,,0,CRJ
1383,4U,2548,GVA,1665,DUS,345,,0,CRJ
1384,4U,2548,GVA,1665,HAM,342,,0,CRJ
1385,4U,2548,HAJ,352,BCN,1218,,0,319
1386,4U,2548,HAJ,352,CTA,1509,,0,319
1387,4U,2548,HAJ,352,DBV,1200,,0,319
1388,4U,2548,HAJ,352,FCO,1555,,0,319
1389,4U,2548,HAJ,352,HER,1452,,0,319
1390,4U,2548,HAJ,352,MXP,1524,,0,319
1391,4U,2548,HAJ,352,NAP,1561,,0,319
1392,4U,2548,HAJ,352,PMI,3998,,0,319
1393,4U,2548,HAJ,352,PRN,1742,,0,319
1394,4U,2548,HAJ,352,SAW,4317,,0,319
1395,4U,2548,HAJ,352,SKG,1486,,0,319
1396,4U,2548,HAJ,352,SPU,1206,,0,319
1397,4U,2548,HAJ,352,STN,548,,0,319
1398,4U,2548,HAJ,352,STR,350,,0,319
1399,4U,2548,HAJ,352,SUF,1508,,0,319
1400,4U,2548,HAJ,352,VCE,1551,,0,319
1401,4U,2548,HAJ,352,VIE,1613,,0,319
1402,4U,2548,HAM,342,AMS,580,,0,CRJ
1403,4U,2548,HAM,342,ARN,737,,0,CRJ
1404,4U,2548,HAM,342,BCN,1218,,0,319
1405,4U,2548,HAM,342,BGO,636,,0,CRJ
1406,4U,2548,HAM,342,BHX,469,,0,CRJ
1407,4U,2548,HAM,342,BIA,1321,,0,CRJ
1408,4U,2548,HAM,342,BUD,1489,,0,CRJ
1409,4U,2548,HAM,342,CDG,1382,,0,319 CRJ
1410,4U,2548,HAM,342,CGN,344,,0,319 CRJ
1411,4U,2548,HAM,342,CTA,1509,,0,319
1412,4U,2548,HAM,342,DBV,1200,,0,319
1413,4U,2548,HAM,342,FAO,1626,,0,319
1414,4U,2548,HAM,342,FCO,1555,,0,319
1415,4U,2548,HAM,342,FKB,4166,,0,CRJ
1416,4U,2548,HAM,342,FMM,3986,,0,CRJ
1417,4U,2548,HAM,342,GVA,1665,,0,CRJ
1418,4U,2548,HAM,342,HER,1452,,0,319
1419,4U,2548,HAM,342,KLU,4322,,0,319 CRJ
1420,4U,2548,HAM,342,LHR,507,,0,319 CRJ
1421,4U,2548,HAM,342,MAD,1229,,0,CRJ
1422,4U,2548,HAM,342,MAN,478,,0,CRJ
1423,4U,2548,HAM,342,MXP,1524,,0,319 CRJ
1424,4U,2548,HAM,342,NAP,1561,,0,319
1425,4U,2548,HAM,342,NCE,1354,,0,319
1426,4U,2548,HAM,342,NUE,347,,0,CRJ
1427,4U,2548,HAM,342,OLB,1520,,0,319
1428,4U,2548,HAM,342,OSL,644,,0,CRJ
1429,4U,2548,HAM,342,PMI,3998,,0,319
1430,4U,2548,HAM,342,PRG,1587,,0,CRJ
1431,4U,2548,HAM,342,PRN,1742,,0,319
1432,4U,2548,HAM,342,RJK,1205,,0,319
1433,4U,2548,HAM,342,SAW,4317,,0,319
1434,4U,2548,HAM,342,SKG,1486,,0,319
1435,4U,2548,HAM,342,SPU,1206,,0,319
1436,4U,2548,HAM,342,STR,350,,0,319 CRJ
1437,4U,2548,HAM,342,TLS,1273,,0,CRJ
1438,4U,2548,HAM,342,VCE,1551,,0,319 CRJ
1439,4U,2548,HAM,342,VIE,1613,,0,319 CRJ
1440,4U,2548,HAM,342,VRN,1550,,0,CRJ
1441,4U,2548,HAM,342,ZRH,1678,,0,319 CRJ
1442,4U,2548,HDF,5557,CGN,344,,0,CRJ
1443,4U,2548,HDF,5557,DTM,373,,0,319
1444,4U,2548,HDF,5557,DUS,345,,0,CRJ
1445,4U,2548,HDF,5557,FRA,340,,0,CRJ
1446,4U,2548,HDF,5557,STR,350,,0,CRJ
1447,4U,2548,HEL,421,TXL,351,,0,319
1448,4U,2548,HER,1452,CGN,344,,0,320 319
1449,4U,2548,HER,1452,DUS,345,,0,319
1450,4U,2548,HER,1452,HAJ,352,,0,319
1451,4U,2548,HER,1452,HAM,342,,0,319
1452,4U,2548,HER,1452,STR,350,,0,319
1453,4U,2548,HER,1452,TXL,351,,0,319
1454,4U,2548,IBZ,1225,CGN,344,,0,320 319
1455,4U,2548,IBZ,1225,DUS,345,,0,320
1456,4U,2548,IBZ,1225,STR,350,,0,319
1457,4U,2548,IBZ,1225,TXL,351,,0,319
1458,4U,2548,JMK,1468,CGN,344,,0,319
1459,4U,2548,JTR,1479,CGN,344,,0,319
1460,4U,2548,KGS,1458,CGN,344,,0,319
1461,4U,2548,KLU,4322,CGN,344,,0,CRJ
1462,4U,2548,KLU,4322,HAM,342,,0,319 CRJ
1463,4U,2548,KLU,4322,TXL,351,,0,319 CRJ
1464,4U,2548,KRK,669,STR,350,,0,CRJ
1465,4U,2548,KTW,671,DUS,345,,0,CRJ
1466,4U,2548,KVA,1462,CGN,344,,0,319 320
1467,4U,2548,KVA,1462,STR,350,,0,319
1468,4U,2548,LEJ,348,CGN,344,,0,CRJ 319 320
1469,4U,2548,LEJ,348,DUS,345,,0,CRJ
1470,4U,2548,LEJ,348,STR,350,,0,319 CRJ
1471,4U,2548,LHR,507,CGN,344,,0,319 320
1472,4U,2548,LHR,507,HAM,342,,0,319 CRJ
1473,4U,2548,LHR,507,STR,350,,0,319 320
1474,4U,2548,LHR,507,TXL,351,,0,319 320
1475,4U,2548,LIN,1529,TXL,351,,0,319
1476,4U,2548,LIS,1638,CGN,344,,0,319 320
1477,4U,2548,LIS,1638,STR,350,,0,319
1478,4U,2548,LPA,1054,CGN,344,,0,319
1479,4U,2548,LYS,1335,DUS,345,,0,CRJ
1480,4U,2548,MAD,1229,DUS,345,,0,CRJ
1481,4U,2548,MAD,1229,HAM,342,,0,CRJ
1482,4U,2548,MAN,478,CGN,344,,0,319
1483,4U,2548,MAN,478,HAM,342,,0,CRJ
1484,4U,2548,MPL,1359,DUS,345,,0,CRJ
1485,4U,2548,MUC,346,DTM,373,,0,319
1486,4U,2548,MXP,1524,CGN,344,,0,319 CRJ
1487,4U,2548,MXP,1524,DUS,345,,0,CRJ 320
1488,4U,2548,MXP,1524,HAJ,352,,0,319
1489,4U,2548,MXP,1524,HAM,342,,0,319 CRJ
1490,4U,2548,MXP,1524,STR,350,,0,CRJ 319
1491,4U,2548,NAP,1561,CGN,344,,0,319 320
1492,4U,2548,NAP,1561,HAJ,352,,0,319
1493,4U,2548,NAP,1561,HAM,342,,0,319
1494,4U,2548,NAP,1561,STR,350,,0,319
1495,4U,2548,NCE,1354,CGN,344,,0,319 320
1496,4U,2548,NCE,1354,HAM,342,,0,319
1497,4U,2548,NCE,1354,TXL,351,,0,319
1498,4U,2548,NDR,5673,CGN,344,,0,319
1499,4U,2548,NQY,481,DUS,345,,0,CRJ
1500,4U,2548,NUE,347,DUS,345,,0,CRJ
1501,4U,2548,NUE,347,HAM,342,,0,CRJ
1502,4U,2548,NUE,347,TXL,351,,0,319
1503,4U,2548,OLB,1520,CGN,344,,0,319
1504,4U,2548,OLB,1520,DUS,345,,0,CRJ
1505,4U,2548,OLB,1520,HAM,342,,0,319
1506,4U,2548,OLB,1520,STR,350,,0,319
1507,4U,2548,OSL,644,HAM,342,,0,CRJ
1508,4U,2548,PMI,3998,CGN,344,,0,320 319
1509,4U,2548,PMI,3998,DTM,373,,0,319 320
1510,4U,2548,PMI,3998,DUS,345,,0,320
1511,4U,2548,PMI,3998,HAJ,352,,0,319
1512,4U,2548,PMI,3998,HAM,342,,0,319
1513,4U,2548,PMI,3998,STR,350,,0,319 320
1514,4U,2548,PMI,3998,TXL,351,,0,320
1515,4U,2548,PMO,1512,CGN,344,,0,319 CRJ
1516,4U,2548,POZ,674,DUS,345,,0,CRJ
1517,4U,2548,PRG,1587,CGN,344,,0,319 320 CRJ
1518,4U,2548,PRG,1587,DUS,345,,0,CRJ
1519,4U,2548,PRG,1587,HAM,342,,0,CRJ
1520,4U,2548,PRN,1742,DUS,345,,0,319
1521,4U,2548,PRN,1742,HAJ,352,,0,319
1522,4U,2548,PRN,1742,HAM,342,,0,319
1523,4U,2548,PRN,1742,STR,350,,0,319
1524,4U,2548,PRN,1742,TXL,351,,0,319
1525,4U,2548,PSA,1562,CGN,344,,0,319
1526,4U,2548,PUY,1203,CGN,344,,0,319 CRJ
1527,4U,2548,RAK,1075,CGN,344,,0,319
1528,4U,2548,RHO,1472,CGN,344,,0,320
1529,4U,2548,RJK,1205,CGN,344,,0,319
1530,4U,2548,RJK,1205,HAM,342,,0,319
1531,4U,2548,RJK,1205,STR,350,,0,319
1532,4U,2548,RLG,772,CGN,344,,0,319
1533,4U,2548,RLG,772,STR,350,,0,319
1534,4U,2548,SAW,4317,CGN,344,,0,319 320
1535,4U,2548,SAW,4317,DTM,373,,0,319
1536,4U,2548,SAW,4317,HAJ,352,,0,319
1537,4U,2548,SAW,4317,HAM,342,,0,319
1538,4U,2548,SAW,4317,STR,350,,0,319
1539,4U,2548,SAW,4317,TXL,351,,0,319
1540,4U,2548,SJJ,1646,CGN,344,,0,319
1541,4U,2548,SJJ,1646,STR,350,,0,319
1542,4U,2548,SJJ,1646,TXL,351,,0,319
1543,4U,2548,SKG,1486,CGN,344,,0,319 320
1544,4U,2548,SKG,1486,DUS,345,,0,319 320
1545,4U,2548,SKG,1486,HAJ,352,,0,319
1546,4U,2548,SKG,1486,HAM,342,,0,319
1547,4U,2548,SKG,1486,STR,350,,0,319 320
1548,4U,2548,SPU,1206,CGN,344,,0,319
1549,4U,2548,SPU,1206,DTM,373,,0,319
1550,4U,2548,SPU,1206,DUS,345,,0,319
1551,4U,2548,SPU,1206,HAJ,352,,0,319
1552,4U,2548,SPU,1206,HAM,342,,0,319
1553,4U,2548,SPU,1206,STR,350,,0,319 320
1554,4U,2548,SPU,1206,TXL,351,,0,319
1555,4U,2548,STN,548,CGN,344,,0,319
1556,4U,2548,STN,548,HAJ,352,,0,319
1557,4U,2548,STN,548,STR,350,,0,319
1558,4U,2548,STR,350,AGP,1230,,0,320 319
1559,4U,2548,STR,350,ATH,3941,,0,319
1560,4U,2548,STR,350,BCN,1218,,0,319 320
1561,4U,2548,STR,350,BDS,1506,,0,319
1562,4U,2548,STR,350,BEG,1739,,0,319
1563,4U,2548,STR,350,BIA,1321,,0,319
1564,4U,2548,STR,350,BIO,1216,,0,CRJ 319
1565,4U,2548,STR,350,BRE,353,,0,319 CRJ
1566,4U,2548,STR,350,BRI,1501,,0,319
1567,4U,2548,STR,350,BRU,302,,0,319 CRJ
1568,4U,2548,STR,350,BUD,1489,,0,319 CRJ
1569,4U,2548,STR,350,CAG,1519,,0,319
1570,4U,2548,STR,350,CFU,1460,,0,319
1571,4U,2548,STR,350,CTA,1509,,0,319
1572,4U,2548,STR,350,DBV,1200,,0,319
1573,4U,2548,STR,350,DRS,338,,0,319 CRJ
1574,4U,2548,STR,350,FAO,1626,,0,319 320
1575,4U,2548,STR,350,FCO,1555,,0,319
1576,4U,2548,STR,350,HAJ,352,,0,319
1577,4U,2548,STR,350,HAM,342,,0,319 CRJ
1578,4U,2548,STR,350,HDF,5557,,0,CRJ
1579,4U,2548,STR,350,HER,1452,,0,319
1580,4U,2548,STR,350,IBZ,1225,,0,319
1581,4U,2548,STR,350,KRK,669,,0,CRJ
1582,4U,2548,STR,350,KVA,1462,,0,319
1583,4U,2548,STR,350,LEJ,348,,0,319 CRJ
1584,4U,2548,STR,350,LHR,507,,0,319 320
1585,4U,2548,STR,350,LIS,1638,,0,319
1586,4U,2548,STR,350,MXP,1524,,0,CRJ 319
1587,4U,2548,STR,350,NAP,1561,,0,319
1588,4U,2548,STR,350,OLB,1520,,0,319
1589,4U,2548,STR,350,PMI,3998,,0,319 320
1590,4U,2548,STR,350,PRN,1742,,0,319
1591,4U,2548,STR,350,RJK,1205,,0,319
1592,4U,2548,STR,350,RLG,772,,0,319
1593,4U,2548,STR,350,SAW,4317,,0,319
1594,4U,2548,STR,350,SJJ,1646,,0,319
1595,4U,2548,STR,350,SKG,1486,,0,319 320
1596,4U,2548,STR,350,SPU,1206,,0,319 320
1597,4U,2548,STR,350,STN,548,,0,319
1598,4U,2548,STR,350,SUF,1508,,0,319
1599,4U,2548,STR,350,TXL,351,,0,320 319 CRJ
1600,4U,2548,STR,350,VIE,1613,,0,319 320 CRJ
1601,4U,2548,STR,350,ZAD,1209,,0,319
1602,4U,2548,STR,350,ZAG,1208,,0,319
1603,4U,2548,SUF,1508,CGN,344,,0,319
1604,4U,2548,SUF,1508,DUS,345,,0,CRJ
1605,4U,2548,SUF,1508,HAJ,352,,0,319
1606,4U,2548,SUF,1508,STR,350,,0,319
1607,4U,2548,SZG,1612,CGN,344,,0,319
1608,4U,2548,TLS,1273,HAM,342,,0,CRJ
1609,4U,2548,TLV,1590,CGN,344,,0,319 320
1610,4U,2548,TRN,1526,DUS,345,,0,CRJ
1611,4U,2548,TUN,287,CGN,344,,0,319
1612,4U,2548,TXL,351,AGP,1230,,0,319
1613,4U,2548,TXL,351,AOI,4309,,0,CRJ
1614,4U,2548,TXL,351,BHX,469,,0,319
1615,4U,2548,TXL,351,BIA,1321,,0,320
1616,4U,2548,TXL,351,BLQ,1538,,0,319
1617,4U,2548,TXL,351,CGN,344,,0,320 319
1618,4U,2548,TXL,351,CTA,1509,,0,319
1619,4U,2548,TXL,351,DBV,1200,,0,320
1620,4U,2548,TXL,351,FCO,1555,,0,319
1621,4U,2548,TXL,351,FMM,3986,,0,CRJ
1622,4U,2548,TXL,351,HEL,421,,0,319
1623,4U,2548,TXL,351,HER,1452,,0,319
1624,4U,2548,TXL,351,IBZ,1225,,0,319
1625,4U,2548,TXL,351,KLU,4322,,0,319 CRJ
1626,4U,2548,TXL,351,LHR,507,,0,319 320
1627,4U,2548,TXL,351,LIN,1529,,0,319
1628,4U,2548,TXL,351,NCE,1354,,0,319
1629,4U,2548,TXL,351,NUE,347,,0,319
1630,4U,2548,TXL,351,PMI,3998,,0,320
1631,4U,2548,TXL,351,PRN,1742,,0,319
1632,4U,2548,TXL,351,SAW,4317,,0,319
1633,4U,2548,TXL,351,SJJ,1646,,0,319
1634,4U,2548,TXL,351,SPU,1206,,0,319
1635,4U,2548,TXL,351,STR,350,,0,319 320 CRJ
1636,4U,2548,TXL,351,VIE,1613,,0,319 320
1637,4U,2548,TXL,351,VRN,1550,,0,319
1638,4U,2548,TXL,351,ZAD,1209,,0,319
1639,4U,2548,VCE,1551,CGN,344,,0,320 319
1640,4U,2548,VCE,1551,DUS,345,,0,320 319
1641,4U,2548,VCE,1551,HAJ,352,,0,319
1642,4U,2548,VCE,1551,HAM,342,,0,319 CRJ
1643,4U,2548,VIE,1613,CGN,344,,0,319 320
1644,4U,2548,VIE,1613,HAJ,352,,0,319
1645,4U,2548,VIE,1613,HAM,342,,0,319 CRJ
1646,4U,2548,VIE,1613,STR,350,,0,319 320 CRJ
1647,4U,2548,VIE,1613,TXL,351,,0,319 320
1648,4U,2548,VRN,1550,CGN,344,,0,319
1649,4U,2548,VRN,1550,HAM,342,,0,CRJ
1650,4U,2548,VRN,1550,TXL,351,,0,319
1651,4U,2548,WAW,679,CGN,344,,0,CRJ
1652,4U,2548,WAW,679,DUS,345,,0,CRJ
1653,4U,2548,WRO,680,DUS,345,,0,CRJ
1654,4U,2548,XRY,1226,CGN,344,,0,319
1655,4U,2548,ZAD,1209,CGN,344,,0,319
1656,4U,2548,ZAD,1209,DUS,345,,0,CRJ
1657,4U,2548,ZAD,1209,STR,350,,0,319
1658,4U,2548,ZAD,1209,TXL,351,,0,319
1659,4U,2548,ZAG,1208,CGN,344,,0,CRJ 319
1660,4U,2548,ZAG,1208,STR,350,,0,319
1661,4U,2548,ZRH,1678,CGN,344,,0,320 319
1662,4U,2548,ZRH,1678,HAM,342,,0,319 CRJ
1663,4W,\N,AKP,6712,FAI,3832,,0,PA2
1664,4W,\N,BTT,3417,AKP,6712,,0,PA2
1665,4W,\N,CEM,7116,IRC,7236,,0,PA2
1666,4W,\N,CIK,7105,FAI,3832,,0,PA2
1667,4W,\N,CIK,7105,FYU,3420,,0,PA2
1668,4W,\N,FAI,3832,BTT,3417,,0,PA2
1669,4W,\N,FAI,3832,CEM,7116,,0,PA2
1670,4W,\N,FAI,3832,CIK,7105,,0,PA2
1671,4W,\N,FAI,3832,FYU,3420,,0,PA2
1672,4W,\N,FAI,3832,MLY,7246,,0,CN1
1673,4W,\N,FAI,3832,WBQ,7115,,0,PA2
1674,4W,\N,FYU,3420,CIK,7105,,0,PA2
1675,4W,\N,FYU,3420,FAI,3832,,0,PA2
1676,4W,\N,IRC,7236,FAI,3832,,0,PA2
1677,4W,\N,WBQ,7115,FAI,3832,,0,PA2
1678,4Y,1173,BET,3599,EEK,7093,,0,CNA
1679,4Y,1173,BET,3599,KPN,7201,,0,CNA
1680,4Y,1173,BET,3599,KWN,7206,,0,CNA
1681,4Y,1173,BET,3599,KWT,7095,,0,CNA
1682,4Y,1173,BET,3599,MLL,7097,,0,CNA
1683,4Y,1173,BET,3599,NME,8199,,0,CNA
1684,4Y,1173,BET,3599,WNA,9739,,0,CNA
1685,4Y,1173,CYF,6960,BET,3599,,0,CNA
1686,4Y,1173,EEK,7093,BET,3599,,0,CNA
1687,4Y,1173,EEK,7093,KWN,7206,,0,CNA
1688,4Y,1173,KKH,7213,KWK,7096,,0,CNA
1689,4Y,1173,KPN,7201,CYF,6960,,0,CNA
1690,4Y,1173,KWK,7096,BET,3599,,0,CNA
1691,4Y,1173,KWN,7206,BET,3599,,0,CNA
1692,4Y,1173,KWN,7206,EEK,7093,,0,CNA
1693,4Y,1173,NME,8199,OOK,8200,,0,CNA
1694,4Y,1173,PKA,9744,BET,3599,,0,CNA
1695,4Y,1173,PTU,3430,BET,3599,,0,CNA
1696,4Y,1173,WNA,9739,PKA,9744,,0,CNA
1697,5C,1581,BOC,1865,SJO,1885,,0,DHT
1698,5C,1581,DRK,6945,SJO,1885,,0,DHT
1699,5C,1581,FON,6731,XQP,1889,,0,DHT
1700,5C,1581,GLF,1879,PJM,5847,,0,DHT
1701,5C,1581,LIR,1881,SJO,1885,,0,DHT
1702,5C,1581,LIR,1881,SYQ,5848,,0,DHT
1703,5C,1581,LIR,1881,TNO,5844,,0,DHT
1704,5C,1581,MGA,1863,SJO,1885,,0,DHT
1705,5C,1581,NOB,1884,TMU,6732,,0,CNA
1706,5C,1581,PJM,5847,SJO,1885,,0,DHT
1707,5C,1581,PMZ,1887,SJO,1885,,0,CNA
1708,5C,1581,SJO,1885,BOC,1865,,0,DHT
1709,5C,1581,SJO,1885,DRK,6945,,0,DHT
1710,5C,1581,SJO,1885,FON,6731,,0,DHT
1711,5C,1581,SJO,1885,GLF,1879,,0,DHT
1712,5C,1581,SJO,1885,MGA,1863,,0,DHT
1713,5C,1581,SJO,1885,NOB,1884,,0,CNA
1714,5C,1581,SJO,1885,PJM,5847,,0,DHT
1715,5C,1581,SJO,1885,TMU,6732,,0,DHT
1716,5C,1581,SJO,1885,TNO,5844,,0,DHT
1717,5C,1581,SJO,1885,TTQ,5842,,0,CNA
1718,5C,1581,SJO,1885,XQP,1889,,0,CNA DHT
1719,5C,1581,SYQ,5848,LIR,1881,,0,DHT
1720,5C,1581,TMU,6732,SJO,1885,,0,CNA DHT
1721,5C,1581,TNO,5844,LIR,1881,,0,DHT
1722,5C,1581,TNO,5844,SJO,1885,,0,DHT
1723,5C,1581,TTQ,5842,SJO,1885,,0,CNA
1724,5C,1581,XQP,1889,PMZ,1887,,0,CNA
1725,5C,1581,XQP,1889,SJO,1885,,0,CNA DHT
1726,5G,4496,ACC,248,KMS,5556,,0,AT7
1727,5G,4496,KMS,5556,ACC,248,,0,AT7
1728,5H,8576,EDL,1138,LOK,1143,,0,DH8
1729,5H,8576,EDL,1138,NBO,4059,,0,DH8 CRJ
1730,5H,8576,JUB,1173,NBO,4059,,0,CRJ
1731,5H,8576,KIS,1140,EDL,1138,,0,CRJ
1732,5H,8576,KIS,1140,NBO,4059,,0,CRJ CNA
1733,5H,8576,LAU,1144,MYD,5694,,0,DH8
1734,5H,8576,LOK,1143,EDL,1138,,0,DH8
1735,5H,8576,MBA,1145,NBO,4059,,0,CRJ
1736,5H,8576,MBA,1145,ZNZ,1186,,0,CRJ
1737,5H,8576,MYD,5694,LAU,1144,,0,DH8
1738,5H,8576,MYD,5694,NBO,4059,,0,DH8
1739,5H,8576,NBO,4059,EDL,1138,,0,DH8 CRJ
1740,5H,8576,NBO,4059,JUB,1173,,0,CRJ
1741,5H,8576,NBO,4059,KIS,1140,,0,CRJ
1742,5H,8576,NBO,4059,LOK,1143,,0,DH8
1743,5H,8576,NBO,4059,MBA,1145,,0,CRJ
1744,5H,8576,NBO,4059,MYD,5694,,0,DH8
1745,5H,8576,ZNZ,1186,MBA,1145,,0,CRJ
1746,5J,1683,BCD,2423,CEB,4206,,0,320 ATR
1747,5J,1683,BCD,2423,CGY,2400,,0,ATR
1748,5J,1683,BCD,2423,DVO,4090,,0,320
1749,5J,1683,BCD,2423,MNL,2397,,0,320 319
1750,5J,1683,BKI,3269,MNL,2397,,0,320
1751,5J,1683,BKK,3885,MNL,2397,,0,320
1752,5J,1683,BWN,3272,MNL,2397,,0,320
1753,5J,1683,BXU,4200,CEB,4206,,0,319
1754,5J,1683,BXU,4200,MNL,2397,,0,320
1755,5J,1683,CAN,3370,MNL,2397,,0,320
1756,5J,1683,CBO,2399,MNL,2397,,0,319 320
1757,5J,1683,CEB,4206,BCD,2423,,0,320 ATR
1758,5J,1683,CEB,4206,BXU,4200,,0,319
1759,5J,1683,CEB,4206,CGM,6012,,0,ATR
1760,5J,1683,CEB,4206,CGY,2400,,0,ATR 320 319
1761,5J,1683,CEB,4206,CRK,4140,,0,319
1762,5J,1683,CEB,4206,DGT,2425,,0,ATR
1763,5J,1683,CEB,4206,DPL,4201,,0,ATR
1764,5J,1683,CEB,4206,DVO,4090,,0,320 319
1765,5J,1683,CEB,4206,GES,2402,,0,320
1766,5J,1683,CEB,4206,HKG,3077,,0,320
1767,5J,1683,CEB,4206,IAO,6974,,0,ATR
1768,5J,1683,CEB,4206,ICN,3930,,0,320
1769,5J,1683,CEB,4206,ILO,2429,,0,319 320
1770,5J,1683,CEB,4206,KLO,2430,,0,320
1771,5J,1683,CEB,4206,LGP,4203,,0,ATR
1772,5J,1683,CEB,4206,MNL,2397,,0,319 320 330 ATR
1773,5J,1683,CEB,4206,MPH,2426,,0,ATR
1774,5J,1683,CEB,4206,OZC,4204,,0,ATR
1775,5J,1683,CEB,4206,PAG,2401,,0,ATR
1776,5J,1683,CEB,4206,PPS,2433,,0,320
1777,5J,1683,CEB,4206,PUS,2372,,0,320
1778,5J,1683,CEB,4206,SIN,3316,,0,320
1779,5J,1683,CEB,4206,SUG,6016,,0,ATR
1780,5J,1683,CEB,4206,TAC,2422,,0,ATR 319
